status_conta,duracao_meses,historico_credito,proposito,valor_credito,poupanca,tempo_emprego,taxa_parcela,status_sexo,outros_devedores,residencia_desde,propriedades,idade,outros_planos_parcelas,moradia,creditos_existentes,emprego,dependentes,telefone,trabalhador_estrangeiro,target
1,0.1176470588235294,2,4,0.020633872565203038,0,1,4,3,2,1,0,0.125,0,1,1,1,1,0,0,0
0,0.1176470588235294,2,7,0.05227247716518102,4,2,4,1,0,4,1,0.07142857142857145,0,0,1,2,1,1,0,0
3,0.1176470588235294,2,4,0.025145812699460767,0,2,4,2,0,2,0,0.19642857142857145,0,1,2,2,1,0,0,0
3,0.2941176470588235,3,9,0.15010454495433037,4,2,4,2,0,4,0,0.23214285714285715,2,1,2,2,2,1,0,0
3,0.16176470588235292,2,1,0.2424892703862661,0,2,3,2,0,2,2,0.19642857142857145,2,1,1,2,1,1,0,0
3,0.47058823529411764,0,6,0.13002090899086607,0,2,4,2,0,2,2,0.14285714285714285,2,1,2,2,1,0,0,0
1,0.6470588235294117,2,4,0.5893584241223726,3,3,1,2,1,2,3,0.14285714285714285,0,1,2,2,1,1,0,1
0,0.1176470588235294,2,3,0.41900517222405637,0,4,4,2,0,4,3,0.6071428571428572,2,2,1,3,1,1,0,1
3,0.07352941176470588,2,4,0.0675690546935182,0,3,4,2,0,2,2,0.0535714285714286,2,1,1,2,1,0,0,1
0,0.2941176470588235,2,3,0.15951359084406297,0,1,4,2,0,1,3,0.0535714285714286,0,2,1,2,1,0,0,0
2,0.47058823529411764,2,4,0.21789369428854408,0,2,4,2,0,2,2,0.125,2,1,1,2,1,0,0,1
3,0.07352941176470588,2,0,0.12418840101243535,2,4,2,2,0,4,3,0.5714285714285714,2,2,1,1,1,0,0,0
3,0.1176470588235294,2,4,0.10404974138879718,1,3,3,2,0,1,3,0.28571428571428575,2,1,1,2,1,0,0,0
1,0.20588235294117646,2,4,0.03389457466710685,0,2,4,3,2,2,0,0.10714285714285715,2,1,1,1,1,0,0,0
3,0.0,4,4,0.07120061626499395,0,3,2,2,0,1,0,0.41071428571428575,2,1,3,1,2,0,0,0
0,0.2941176470588235,2,4,0.086552217453505,0,0,4,2,0,2,2,0.19642857142857145,1,1,1,3,2,0,0,1
1,0.029411764705882346,2,0,0.7871134587872785,4,0,1,2,0,2,1,0.07142857142857145,2,1,1,0,1,1,0,1
1,0.25,2,9,0.1384945526576428,1,4,4,0,0,2,2,0.75,0,0,2,1,1,0,0,1
3,0.1176470588235294,4,4,0.05727963024100363,0,2,4,1,0,2,1,0.28571428571428575,2,1,2,2,1,0,0,0
0,0.38235294117647056,2,4,0.1250137559150435,0,4,1,2,2,3,1,0.35714285714285715,2,1,1,2,2,0,0,0
0,0.2941176470588235,2,0,0.03659073401562672,4,4,4,1,0,2,2,0.17857142857142855,0,1,1,2,1,0,0,1
3,0.029411764705882346,2,4,0.07400682293386156,0,3,3,2,0,2,1,0.5714285714285714,2,1,1,2,2,0,0,0
0,0.6470588235294117,0,1,0.2396280400572246,0,4,3,2,0,4,3,0.0892857142857143,2,2,2,2,2,0,0,1
3,0.1176470588235294,4,9,0.051447122262572906,0,2,3,1,0,2,0,0.14285714285714285,2,1,2,2,1,0,0,0
3,0.1176470588235294,1,8,0.17591064157587763,2,2,4,1,0,3,0,0.28571428571428575,2,1,1,1,2,0,0,0
3,0.2941176470588235,2,9,0.055463849455265765,0,3,4,2,0,1,0,0.10714285714285715,2,1,1,2,1,1,0,0
3,0.1176470588235294,4,4,0.02569604930119952,0,4,4,2,0,4,0,0.5892857142857142,2,1,3,2,1,0,0,0
3,0.029411764705882346,0,0,0.05249257180587652,1,2,4,2,0,1,3,0.28571428571428575,0,0,1,2,1,0,1,0
2,0.2941176470588235,2,3,0.09216463079124024,0,2,2,2,0,2,0,0.125,2,1,1,2,1,0,0,0
3,0.20588235294117646,2,4,0.010069329811819083,0,0,3,1,1,4,0,0.0535714285714286,2,0,1,2,1,0,0,1
0,0.029411764705882346,4,0,0.022889842632331906,3,3,3,1,0,4,0,0.35714285714285715,2,1,2,1,1,1,0,0
2,0.1176470588235294,2,3,0.1101023440079234,0,2,1,1,0,2,2,0.48214285714285715,2,1,1,1,1,0,0,0
1,0.38235294117647056,2,0,0.10454495433036205,0,2,4,1,2,2,3,0.0892857142857143,0,1,1,2,1,0,0,1
3,0.2941176470588235,3,3,0.21464729833828547,1,2,2,2,0,3,1,0.28571428571428575,2,1,2,2,1,0,0,0
1,0.07352941176470588,2,3,0.09794211510949709,4,3,2,2,0,1,2,0.0892857142857143,2,1,1,2,1,1,0,0
1,0.8235294117647058,3,4,0.39440959612633436,4,2,1,2,0,1,0,0.14285714285714285,2,1,1,1,1,0,0,0
3,0.2941176470588235,4,4,0.13392758886321118,0,2,4,2,0,2,0,0.28571428571428575,2,1,2,1,1,0,0,0
0,0.1176470588235294,1,4,0.10448993067018818,0,2,4,0,0,1,3,0.17857142857142855,2,2,1,2,1,0,0,1
3,0.16176470588235292,2,1,0.19599427753934193,1,1,1,1,0,4,2,0.07142857142857145,2,1,1,2,1,1,0,0
3,0.10294117647058824,4,4,0.04974138879718279,1,0,4,1,0,4,0,0.6785714285714286,2,1,3,1,1,0,0,0
0,0.1176470588235294,2,3,0.07741828986464179,0,2,2,2,0,2,0,0.14285714285714285,2,1,1,2,1,0,0,0
0,0.2941176470588235,2,4,0.07444701221525256,0,4,4,1,0,4,2,0.6428571428571428,2,1,1,2,1,0,0,0
0,0.20588235294117646,4,0,0.27797953119841534,0,4,2,2,0,4,3,0.30357142857142855,2,2,3,3,1,1,0,0
3,0.1176470588235294,4,7,0.13744910311433917,0,4,2,1,0,4,3,0.6785714285714286,0,2,3,1,1,0,0,0
3,0.08823529411764706,4,0,0.05397821063057115,0,4,3,2,0,4,0,0.23214285714285715,2,1,2,1,2,0,1,0
1,0.16176470588235292,2,4,0.030373060415978873,0,4,4,2,0,3,2,0.32142857142857145,2,1,1,2,2,0,0,1
3,0.47058823529411764,4,9,0.33311323869263787,4,4,4,2,0,4,0,0.30357142857142855,2,1,2,2,1,0,0,0
3,0.2941176470588235,2,4,0.07059535600308132,0,1,4,1,0,3,2,0.33928571428571425,1,1,1,2,1,1,0,0
0,0.14705882352941174,2,0,0.48024650599757895,0,4,1,0,0,4,1,0.46428571428571425,2,1,1,3,1,1,1,1
3,0.2941176470588235,2,4,0.041212721470232194,4,4,4,2,0,2,2,0.10714285714285715,2,1,2,2,1,0,0,0
3,0.20588235294117646,2,0,0.13271706833938596,4,3,4,2,0,3,1,0.23214285714285715,2,1,1,2,1,0,1,0
3,0.1176470588235294,4,3,0.06338725652030373,2,3,3,1,0,4,2,0.32142857142857145,2,0,1,2,1,1,0,0
1,0.6470588235294117,1,0,0.6558270056124132,4,0,4,2,1,4,3,0.30357142857142855,2,2,1,3,1,1,0,0
1,0.6470588235294117,2,4,0.1546164850885881,0,3,4,2,0,4,0,0.16071428571428575,2,1,2,2,1,0,0,1
0,0.38235294117647056,2,6,0.6464179597226807,0,1,1,0,0,1,3,0.26785714285714285,2,1,1,1,1,1,0,1
3,0.07352941176470588,2,4,0.13464289644547156,0,2,1,2,0,2,0,0.23214285714285715,2,1,1,2,2,0,0,0
3,0.20588235294117646,4,4,0.11852096401452623,0,2,2,1,0,2,2,0.125,2,1,2,2,1,0,0,0
0,0.1176470588235294,2,3,0.055683944095961266,4,4,2,0,0,4,1,0.5357142857142858,2,1,1,1,1,1,0,0
3,0.029411764705882346,2,3,0.23995818201826785,0,1,1,1,0,4,1,0.23214285714285715,2,1,1,2,1,0,0,1
3,0.2941176470588235,2,4,0.09084406294706723,1,2,4,2,0,4,2,0.17857142857142855,2,0,1,3,1,1,0,0
3,0.16176470588235292,4,1,0.17156377242214152,3,4,3,2,0,4,3,0.07142857142857145,2,0,2,2,1,1,0,0
3,0.1176470588235294,2,3,0.07285132607021019,0,2,4,2,0,2,0,0.5535714285714286,2,1,1,2,1,0,0,0
2,0.20588235294117646,1,4,0.06575327390778034,4,3,4,2,0,4,2,0.5357142857142858,0,1,1,1,1,0,0,0
3,0.16176470588235292,4,3,0.06988004842082095,4,4,4,2,0,4,1,0.7857142857142858,2,1,1,2,1,0,0,0
1,0.2941176470588235,4,0,0.19962583911081766,1,1,4,0,0,2,2,0.32142857142857145,2,1,1,2,1,1,0,0
0,0.6323529411764706,2,0,0.5762077693408165,0,1,1,1,0,1,0,0.28571428571428575,2,1,1,1,1,1,0,0
0,0.6470588235294117,2,1,0.24969736986904373,0,3,4,2,0,3,1,0.125,2,1,1,2,2,0,0,0
1,0.6470588235294117,3,2,0.4034334763948498,1,0,2,2,0,4,3,0.21428571428571425,2,2,1,3,1,1,0,0
1,0.1176470588235294,2,4,0.04632992186640256,0,2,4,1,2,4,0,0.5357142857142858,2,1,2,2,1,1,0,0
0,0.2941176470588235,3,4,0.04258831297457907,0,1,4,3,0,4,0,0.5178571428571428,1,1,1,2,1,0,0,1
3,0.1176470588235294,2,9,0.045449543303620554,0,2,2,3,0,2,0,0.125,2,1,1,2,1,1,1,0
1,0.47058823529411764,2,1,0.5033564432706064,0,1,1,3,0,4,2,0.16071428571428575,2,0,1,3,1,1,0,1
0,0.2941176470588235,4,1,0.33944095961263343,0,4,2,1,0,4,3,0.44642857142857145,2,2,2,3,2,1,0,0
2,0.5588235294117647,4,1,0.2501375591504347,0,4,4,2,0,4,3,0.6607142857142858,2,2,1,2,1,0,0,0
3,0.6470588235294117,4,9,0.40601958842302194,4,4,4,0,0,2,2,0.48214285714285715,0,1,2,3,2,0,0,0
1,0.6470588235294117,2,3,0.5342797402883239,0,1,1,1,0,2,2,0.125,2,1,1,2,1,1,0,1
3,0.1176470588235294,2,1,0.24347969626939586,4,1,1,1,0,4,2,0.01785714285714285,2,0,1,2,1,0,0,0
3,0.08823529411764706,2,0,0.05705953560030813,4,4,4,2,1,2,1,0.46428571428571425,2,1,1,1,1,0,1,0
3,0.20588235294117646,2,3,0.12462859029382635,0,2,3,2,0,4,0,0.42857142857142855,2,1,1,2,1,1,0,0
1,0.25,4,3,0.13728403213381754,3,3,3,2,0,2,2,0.23214285714285715,2,1,2,2,1,1,0,0
3,0.029411764705882346,2,0,0.02321998459337515,0,0,1,1,0,4,0,0.625,2,1,1,0,1,1,0,0
1,0.47058823529411764,0,4,0.19555408825795093,0,2,4,1,0,1,2,0.41071428571428575,2,1,1,2,1,1,0,1
2,0.2941176470588235,4,0,0.06019588423021899,4,3,4,2,0,2,0,0.32142857142857145,0,1,2,1,2,0,0,1
0,0.08823529411764706,4,0,0.04335864421701331,0,3,4,2,1,3,1,0.5357142857142858,2,1,2,2,1,1,0,0
3,0.6470588235294117,4,0,0.543468691537361,2,2,2,2,0,2,3,0.44642857142857145,0,2,1,2,1,0,0,1
3,0.029411764705882346,2,3,0.07114559260482008,3,2,4,0,0,2,0,0.25000000000000006,2,1,1,2,1,0,0,0
3,0.38235294117647056,2,1,0.25096291405304283,4,3,2,1,0,4,1,0.0892857142857143,1,0,1,1,1,0,0,0
0,0.1176470588235294,2,4,0.026246285902938263,1,1,4,3,0,3,3,0.25000000000000006,2,1,1,1,1,1,0,1
1,0.058823529411764705,2,3,0.05430835259161439,0,2,3,1,0,4,0,0.0892857142857143,2,1,1,2,1,0,0,1
1,0.07352941176470588,2,0,0.001430615164520744,0,2,4,3,0,4,0,0.0535714285714286,2,0,1,1,1,0,0,0
1,0.6470588235294117,2,2,0.28232640035215145,4,0,3,2,0,4,3,0.37499999999999994,0,2,1,0,1,1,0,0
3,0.2941176470588235,2,3,0.28947947617475517,1,2,4,2,0,1,2,0.10714285714285715,1,1,1,2,1,0,0,0
2,0.2941176470588235,2,3,0.19252778694838782,0,1,2,1,0,4,2,0.125,2,1,1,2,1,0,0,0
1,0.1176470588235294,2,0,0.023935292175635527,0,3,2,3,0,3,2,0.10714285714285715,0,1,1,1,1,0,0,1
2,0.0,2,0,0.06844943325630021,4,1,1,2,0,2,0,0.17857142857142855,2,1,1,1,2,0,1,0
0,0.47058823529411764,1,3,0.13733905579399142,0,4,4,2,0,4,2,0.21428571428571425,0,1,1,2,1,0,0,1
0,0.1176470588235294,2,3,0.025200836359634642,0,2,2,2,2,3,1,0.33928571428571425,2,1,1,1,2,0,0,0
1,0.2941176470588235,2,3,0.22565203037306042,4,2,1,1,0,4,1,0.5178571428571428,2,1,1,1,1,1,0,0
3,0.1176470588235294,4,7,0.024815670738417523,0,2,4,2,0,2,2,0.23214285714285715,2,1,2,2,1,0,0,0
0,0.16176470588235292,3,3,0.1866952789699571,0,4,1,1,0,4,1,0.14285714285714285,2,1,2,1,1,0,0,0
1,0.38235294117647056,4,0,0.2200396170353252,0,0,4,3,0,2,2,0.16071428571428575,2,1,2,3,1,0,0,1
0,0.2941176470588235,2,4,0.0928799383735006,0,1,4,0,0,3,1,0.23214285714285715,2,1,1,2,1,0,0,1
0,0.2941176470588235,2,1,0.1463629360625069,0,3,2,2,0,1,3,0.26785714285714285,2,2,1,3,1,1,0,0
0,0.20588235294117646,2,3,0.13255199735886433,3,2,4,2,0,2,2,0.16071428571428575,2,1,1,2,1,0,0,0
3,0.20588235294117646,4,0,0.042808407615274574,0,2,4,1,0,3,0,0.30357142857142855,2,1,2,2,1,0,0,0
0,0.058823529411764705,4,0,0.17321448222735777,0,3,1,2,0,4,0,0.35714285714285715,2,1,2,1,1,0,1,0
3,0.1176470588235294,4,3,0.30543633762517886,4,4,2,2,0,4,1,0.5357142857142858,2,0,1,2,1,1,0,0
3,0.2941176470588235,2,0,0.07015516672169032,3,3,4,1,0,3,2,0.26785714285714285,2,1,1,2,2,1,0,0
2,0.47058823529411764,2,4,0.23236491691427316,0,4,4,2,0,2,2,0.21428571428571425,2,1,1,2,1,0,0,0
1,0.029411764705882346,2,4,0.04500935402222955,0,4,4,2,0,4,2,0.16071428571428575,2,1,1,2,2,0,0,0
0,0.2941176470588235,4,1,0.3502255970067129,0,0,2,2,0,4,3,1.0,2,2,2,3,1,1,0,0
3,0.20588235294117646,4,7,0.08880818752063387,1,2,4,1,0,2,0,0.19642857142857145,2,1,2,2,1,0,0,1
1,0.8235294117647058,2,0,0.3938593595245956,1,1,4,1,0,2,1,0.0892857142857143,2,1,1,3,1,0,0,1
3,0.6470588235294117,4,1,0.6239683063717398,1,2,2,1,0,4,2,0.0892857142857143,0,0,2,1,1,0,0,1
0,0.2941176470588235,0,3,0.21239132827115662,0,4,3,2,0,4,3,0.07142857142857145,0,0,2,2,2,0,0,1
0,0.029411764705882346,4,3,0.17244415098492352,0,2,1,0,0,4,0,0.44642857142857145,2,0,1,3,1,1,0,1
1,0.13235294117647056,2,4,0.10184879498184218,0,1,2,1,2,4,1,0.07142857142857145,2,1,1,1,1,0,0,0
0,0.16176470588235292,2,5,0.05639925167822163,4,2,4,1,0,2,2,0.0892857142857143,2,0,1,2,1,0,0,1
0,0.2941176470588235,2,3,0.21563772422141522,0,2,4,2,0,4,1,0.16071428571428575,2,1,1,2,1,0,0,0
1,0.08823529411764706,2,3,0.06993507208099482,0,2,4,0,0,2,2,0.21428571428571425,2,1,1,1,1,0,0,0
1,0.2941176470588235,4,7,0.3022449653350941,0,1,2,1,0,4,3,0.0892857142857143,2,2,2,2,1,1,0,0
0,0.25,2,3,0.1842742379223066,0,3,1,1,0,4,2,0.125,2,0,1,1,1,0,0,0
1,0.20588235294117646,2,4,0.16303510509519095,2,1,1,3,0,3,0,0.10714285714285715,2,0,1,2,1,0,0,0
1,0.20588235294117646,2,9,0.2304941124683614,0,4,1,2,1,1,0,0.25000000000000006,0,1,1,3,1,1,0,0
2,0.08823529411764706,2,0,0.20353251898316277,0,1,1,2,2,1,1,0.32142857142857145,2,1,1,1,2,0,0,0
3,0.16176470588235292,4,4,0.06652360515021459,0,2,4,1,0,2,2,0.42857142857142855,2,1,1,1,1,0,0,0
1,0.13235294117647056,4,4,0.034774953229888855,0,1,4,2,2,4,0,0.07142857142857145,2,1,2,2,1,0,0,0
1,0.2941176470588235,2,4,0.1930229998899527,2,0,1,1,0,4,3,0.07142857142857145,2,0,1,0,1,0,0,0
3,0.029411764705882346,3,9,0.08215032463959503,1,2,1,2,0,2,0,0.26785714285714285,2,1,2,1,1,0,0,0
1,0.07352941176470588,4,7,0.048750962914053037,3,4,4,2,0,3,3,0.23214285714285715,2,2,2,2,2,0,0,1
3,0.07352941176470588,2,5,0.05425332893144051,0,1,1,1,0,4,0,0.07142857142857145,2,0,1,2,1,1,0,0
1,0.07352941176470588,2,3,0.039011775063277215,0,2,1,1,0,2,2,0.17857142857142855,2,1,1,2,1,0,1,1
3,0.20588235294117646,4,1,0.16391548365797293,4,0,2,2,0,4,3,0.33928571428571425,2,1,1,3,1,1,0,0
0,0.1176470588235294,0,4,0.327335754374381,0,2,4,2,0,2,1,0.16071428571428575,2,0,2,2,1,1,0,1
3,0.08823529411764706,2,7,0.026246285902938263,2,4,4,2,0,4,3,0.48214285714285715,2,2,1,2,1,1,0,0
1,0.2941176470588235,2,0,0.05480356553317926,0,1,4,2,0,2,0,0.07142857142857145,1,1,1,1,1,0,0,1
3,0.1176470588235294,4,4,0.11450423682183337,4,4,1,2,1,4,0,0.5357142857142858,2,1,1,2,1,1,0,0
3,0.47058823529411764,3,4,0.2318146803125344,0,2,4,2,0,2,2,0.125,2,1,2,3,1,1,0,1
3,0.1176470588235294,2,4,0.028942445251458126,0,2,4,3,0,2,0,0.16071428571428575,2,1,1,2,1,0,0,0
0,0.38235294117647056,2,3,0.11863101133487398,0,3,4,1,0,4,0,0.07142857142857145,2,0,1,2,1,0,0,1
1,0.20588235294117646,2,7,0.05441839991196214,4,2,4,2,0,4,3,0.75,2,2,1,2,1,0,0,0
2,0.1176470588235294,2,4,0.17326950588753165,4,4,2,2,0,3,2,0.32142857142857145,2,1,1,3,1,0,0,0
2,0.1176470588235294,3,0,0.1098822493672279,0,2,2,1,0,2,2,0.30357142857142855,1,1,2,2,1,1,0,0
3,0.029411764705882346,2,3,0.08341586882359414,0,2,1,3,0,2,1,0.035714285714285754,2,0,1,2,1,0,0,0
0,0.20588235294117646,2,3,0.12231759656652359,0,0,4,2,0,1,2,0.10714285714285715,2,1,1,0,1,0,0,1
3,0.1176470588235294,2,9,0.0710905689446462,0,3,2,2,0,4,2,0.30357142857142855,2,1,1,2,1,1,0,0
3,0.20588235294117646,4,1,0.19808517662594918,0,3,3,2,0,1,2,0.14285714285714285,2,1,2,2,1,0,0,0
0,0.20588235294117646,2,3,0.1870804445911742,0,1,1,1,0,4,2,0.0535714285714286,2,0,1,2,1,0,0,0
0,0.47058823529411764,2,3,0.17585561791570375,0,4,4,2,0,2,2,0.41071428571428575,2,1,1,2,2,0,0,1
1,0.20588235294117646,2,3,0.1513700891383295,0,3,2,1,0,4,0,0.37499999999999994,2,0,1,2,1,0,0,0
3,0.47058823529411764,2,0,0.15566193463189174,4,2,4,2,0,4,0,0.30357142857142855,2,1,1,2,1,0,0,0
3,0.20588235294117646,4,4,0.32023770221195114,0,4,3,2,0,4,2,0.25000000000000006,2,1,2,2,1,1,0,0
3,0.08823529411764706,4,3,0.10432485968966655,0,1,1,1,0,3,0,0.07142857142857145,2,0,2,2,1,0,0,0
3,0.8235294117647058,4,0,0.7431495543083525,4,4,2,2,0,4,3,0.7857142857142858,0,2,1,3,1,1,0,0
1,0.8235294117647058,1,2,0.799603829646748,1,4,3,1,0,4,3,0.7321428571428572,0,2,2,3,1,1,0,1
0,0.6470588235294117,1,9,0.4091009133927589,0,3,2,1,2,4,2,0.32142857142857145,2,0,1,2,1,0,0,1
3,0.20588235294117646,3,4,0.11389897655992078,0,0,2,3,0,3,0,0.26785714285714285,2,1,2,2,1,0,0,0
3,0.044117647058823525,3,4,0.03279410146362936,4,4,3,2,0,4,3,0.30357142857142855,2,2,1,2,1,0,0,0
1,0.47058823529411764,2,0,0.7740728513260702,0,4,4,2,0,2,3,0.6785714285714286,2,2,1,3,1,1,0,1
3,0.029411764705882346,4,0,0.0061626499394739735,1,2,4,1,0,4,2,0.5892857142857142,2,1,2,1,1,0,0,0
0,0.23529411764705882,2,3,0.10795642126114229,4,3,4,2,0,4,2,0.35714285714285715,2,1,1,2,1,1,0,0
1,0.20588235294117646,2,1,0.7002310993727302,0,0,3,1,0,4,3,0.33928571428571425,2,2,1,3,1,1,0,1
3,0.2647058823529412,2,0,0.05683944095961263,4,3,4,1,0,4,1,0.10714285714285715,2,0,1,2,1,0,0,0
2,0.1176470588235294,2,0,0.05942555298778475,0,1,4,2,0,1,0,0.125,2,1,1,2,1,0,0,0
3,0.38235294117647056,3,9,0.2213051612193243,1,2,2,2,0,2,1,0.125,2,1,2,1,1,0,0,0
3,0.20588235294117646,4,4,0.10938703642566304,0,2,2,1,0,1,2,0.10714285714285715,2,1,2,2,1,0,0,0
3,0.20588235294117646,2,4,0.0482007263123143,4,1,4,1,0,2,0,0.035714285714285754,2,0,1,2,1,1,0,0
1,0.20588235294117646,4,3,0.39198855507868385,0,0,4,2,0,4,1,0.37499999999999994,1,1,2,3,1,1,0,0
1,0.16176470588235292,4,9,0.114229118520964,2,2,2,2,0,4,2,0.14285714285714285,0,1,1,2,1,0,0,0
3,0.07352941176470588,2,9,0.06597336854847584,0,3,3,1,0,2,2,0.14285714285714285,2,1,2,2,1,0,0,0
3,0.20588235294117646,2,0,0.08638714647298339,0,2,2,3,0,2,1,0.19642857142857145,2,1,1,3,1,1,0,0
1,0.1176470588235294,2,3,0.040332342907450205,3,1,1,1,0,4,0,0.0,2,0,1,1,1,0,0,0
0,0.47058823529411764,2,0,0.16501595686145043,0,3,2,2,0,4,3,0.35714285714285715,0,2,1,3,2,1,0,0
0,0.029411764705882346,4,4,0.09392538791680423,0,3,1,1,0,4,2,0.21428571428571425,2,1,1,2,1,0,0,0
3,0.07352941176470588,4,3,0.11863101133487398,0,0,2,2,0,3,2,0.21428571428571425,2,1,1,3,1,0,0,0
1,0.5147058823529411,3,7,0.6333223286012986,1,3,2,2,0,3,3,0.23214285714285715,2,0,1,2,1,1,0,0
0,0.1176470588235294,2,3,0.12809508088478047,0,0,3,1,0,4,3,0.6428571428571428,2,2,1,3,1,0,0,0
0,0.47058823529411764,4,3,0.11543963904478925,0,2,3,3,0,2,1,0.48214285714285715,2,1,2,2,1,1,0,0
1,0.1176470588235294,2,0,0.05353802134918015,0,4,1,0,0,1,0,0.48214285714285715,2,0,2,2,1,0,0,1
3,0.2941176470588235,4,4,0.06965995378012545,3,2,4,1,0,1,0,0.42857142857142855,2,1,2,1,1,0,0,0
3,0.20588235294117646,2,4,0.06729393639264884,0,1,3,3,0,4,0,0.35714285714285715,2,1,1,2,1,1,0,0
1,0.20588235294117646,4,9,0.090073731704633,4,2,4,3,0,4,0,0.16071428571428575,0,1,2,2,1,0,0,0
3,0.2941176470588235,3,9,0.4620886981402003,0,1,2,2,0,2,2,0.14285714285714285,0,1,2,2,1,1,0,1
3,0.14705882352941174,3,0,0.030373060415978873,0,2,4,2,0,2,2,0.14285714285714285,2,1,2,1,1,0,0,0
1,0.20588235294117646,3,0,0.14575767580059426,4,4,4,2,0,4,2,0.42857142857142855,2,1,1,2,2,0,0,0
1,0.2941176470588235,2,4,0.09843732805106195,0,1,1,3,0,1,1,0.0535714285714286,2,1,1,2,1,1,0,1
3,0.2941176470588235,4,1,0.10713106635853417,4,3,4,2,0,4,2,0.42857142857142855,2,1,2,2,2,1,0,0
0,0.16176470588235292,2,4,0.04418399911962144,0,1,4,3,0,2,0,0.14285714285714285,2,1,1,2,1,0,1,0
3,0.2941176470588235,2,4,0.16424562561901618,2,4,3,0,0,2,2,0.125,2,1,1,3,1,1,0,0
2,0.1176470588235294,4,0,0.03791130185979971,2,3,4,3,0,2,0,0.16071428571428575,2,1,3,2,1,1,0,1
1,0.2941176470588235,2,4,0.09447562451854297,0,4,4,1,0,4,2,0.01785714285714285,2,1,1,2,1,1,0,0
3,0.4264705882352941,4,1,0.385330692197645,0,3,3,2,0,2,2,0.28571428571428575,2,1,2,3,1,1,0,0
3,0.1176470588235294,4,9,0.11235831407505227,0,0,4,2,0,2,2,0.41071428571428575,1,1,2,3,1,1,0,1
3,0.08823529411764706,2,0,0.07411687025420931,2,2,3,2,0,2,3,0.37499999999999994,2,0,1,1,2,0,1,0
0,0.2941176470588235,2,0,0.062231759656652355,4,2,4,1,0,2,1,0.28571428571428575,2,1,1,2,1,0,0,1
3,0.47058823529411764,4,1,0.3076923076923077,0,4,2,2,0,2,1,0.28571428571428575,2,1,2,2,2,1,0,0
0,0.1176470588235294,2,0,0.12815010454495435,0,1,4,2,0,1,0,0.25000000000000006,2,1,1,1,2,0,0,1
0,0.20588235294117646,3,7,0.45234951028942444,4,2,1,1,0,2,2,0.07142857142857145,2,0,2,2,1,1,0,0
3,0.25,2,0,0.13931990756025092,2,3,1,1,0,2,2,0.21428571428571425,0,1,1,3,1,0,0,0
1,0.20588235294117646,2,0,0.04357873885770881,4,2,4,1,0,2,1,0.25000000000000006,2,1,1,2,1,0,0,1
3,0.16176470588235292,2,0,0.16154946627049632,3,3,2,1,0,3,2,0.01785714285714285,2,0,1,2,1,0,0,0
1,0.1176470588235294,2,1,0.09783206778914934,4,2,4,2,0,2,2,0.19642857142857145,2,1,1,2,1,0,0,0
1,0.1176470588235294,4,0,0.03895675140310334,0,3,2,2,0,3,0,0.49999999999999994,2,1,2,1,2,0,0,0
3,0.25,3,3,0.07378672829316606,1,3,4,2,0,3,0,0.26785714285714285,2,1,2,3,1,0,0,0
1,0.1176470588235294,2,3,0.13821943435677342,4,4,1,1,0,2,1,0.10714285714285715,0,1,1,2,1,1,0,1
1,0.20588235294117646,2,1,0.1391548365797293,0,2,1,3,0,3,2,0.035714285714285754,2,0,1,2,1,1,0,0
3,0.3529411764705882,4,4,0.1371739848134698,0,4,4,2,0,2,2,0.17857142857142855,2,1,2,2,1,0,0,0
3,0.20588235294117646,4,4,0.049466270496313414,3,2,4,2,0,3,0,0.48214285714285715,2,1,2,2,1,0,0,0
3,0.07352941176470588,2,3,0.05849015076482887,0,4,1,2,0,4,2,0.01785714285714285,2,1,1,2,1,0,0,0
0,0.20588235294117646,4,6,0.05172224056344228,0,0,2,1,0,4,3,0.6428571428571428,2,2,3,0,2,0,0,1
3,0.01470588235294118,2,9,0.1759656652360515,0,3,1,2,0,4,0,0.9821428571428572,2,1,1,1,1,0,0,0
1,0.2941176470588235,2,2,0.6095521074061846,0,2,2,2,1,3,2,0.17857142857142855,0,1,2,3,1,1,0,1
0,0.029411764705882346,4,3,0.08924837680202487,0,0,4,2,0,4,3,0.30357142857142855,2,2,3,3,1,1,0,0
3,0.2941176470588235,4,6,0.09948277759436558,0,2,4,0,0,2,0,0.25000000000000006,2,1,2,2,1,1,0,0
0,0.07352941176470588,2,3,0.1037746230879278,0,2,3,2,0,2,0,0.10714285714285715,2,1,1,2,1,0,0,0
1,0.1176470588235294,2,4,0.06789919665456146,4,2,2,3,0,1,0,0.10714285714285715,2,1,1,2,1,1,0,1
3,0.029411764705882346,2,6,0.022559700671288655,2,3,2,3,0,4,0,0.07142857142857145,2,0,1,1,1,0,0,0
3,0.2941176470588235,4,0,0.05705953560030813,3,4,4,1,0,4,0,0.32142857142857145,2,1,2,2,1,1,0,0
0,0.5588235294117647,4,6,0.17299438758666227,0,0,4,2,1,4,2,0.8214285714285714,2,1,2,0,1,0,0,0
2,0.1176470588235294,1,9,0.019753494002421042,0,1,4,1,0,1,0,0.125,2,1,1,0,1,0,0,1
3,0.1176470588235294,2,0,0.08990866072411137,0,4,4,2,0,4,2,0.35714285714285715,2,1,1,3,1,1,0,0
0,0.1176470588235294,2,3,0.07538241443820842,0,2,2,1,1,3,1,0.19642857142857145,2,1,1,2,1,0,0,0
